global_rate_negative_words,title_subjectivity,title_sentiment_polarity,shares,shares_2,shares_4,data_channel_encoded,num_tokens_title,num_tokens_content,links_to_words_ratio,images_to_words_ratio,videos_to_words_ratio,weekday,is_weekend
0.022792,0.0,0.0,4600,1,high,0,13,2297,0.0060949063996517195,0.0060949063996517195,0.00043535045711797995,0,0
0.010811,0.0,0.0,497,0,very_low,2,9,710,0.014084507042253521,0.009859154929577466,0.0028169014084507044,0,0
0.026531,0.75,-0.3125,1000,0,medium,2,8,679,0.007363770250368188,0.0014727540500736377,0.0,0,0
0.016949,0.0,0.0,740,0,low,1,9,685,0.00291970802919708,0.00145985401459854,0.0,0,0
0.005639,0.0,0.0,778,0,low,2,11,97,0.041237113402061855,0.21649484536082475,0.0,0,0
0.012308,0.0,0.0,716,0,low,1,9,131,0.05343511450381679,0.007633587786259542,0.0,0,0
0.0,0.5,0.5,2000,1,medium,2,9,131,0.0,0.03816793893129771,0.0,0,0
0.02459,0.0,0.0,1100,0,medium,2,11,168,0.09523809523809523,0.05952380952380952,0.005952380952380952,0,0
0.013966,0.9,0.5,1200,0,medium,0,12,1859,0.004841312533620226,0.0005379236148466917,0.0,0,0
0.023064,0.0,-0.2,606,0,low,0,7,271,0.055350553505535055,0.007380073800738007,0.007380073800738007,0,0
0.010504,0.0,0.0,8800,1,high,5,11,368,0.021739130434782608,0.005434782608695652,0.0,0,0
0.003788,0.0,0.0,1200,0,medium,5,7,270,0.02962962962962963,0.007407407407407408,0.0,0,0
0.012903,0.0,0.0,17200,1,high,2,8,186,0.043010752688172046,0.005376344086021506,0.005376344086021506,0,0
0.009202,0.0,0.0,2200,1,medium,1,9,245,0.05714285714285714,0.004081632653061225,0.0,0,0
0.010846,0.0,0.0,877,0,low,0,7,349,0.022922636103151862,0.0028653295128939827,0.0,0,0
0.007009,0.1,0.0,6800,1,high,5,11,596,0.013422818791946308,0.0,0.0,0,0
0.016493,0.5,0.0,686,0,low,0,13,475,0.010526315789473684,0.002105263157894737,0.0,0,0
0.010401,0.0,0.0,1800,1,medium,5,6,256,0.01953125,0.0625,0.0,0,0
0.008969,0.9,0.5,925,0,low,1,9,297,0.020202020202020204,0.003367003367003367,0.0,0,0
0.022928,0.65,0.35,599,0,low,2,14,645,0.013953488372093023,0.018604651162790697,0.0015503875968992248,0,0
0.016732,0.0,0.0,438,0,very_low,0,7,472,0.03177966101694915,0.00211864406779661,0.0,0,0
0.054711,0.0,0.0,2700,1,medium,2,10,415,0.012048192771084338,0.0,0.06265060240963856,0,0
0.018868,0.0,0.0,814,0,low,3,8,1106,0.0054249547920434,0.0018083182640144665,0.0,0,0
0.032787,0.0,0.0,739,0,low,1,9,226,0.01327433628318584,0.004424778761061947,0.0,0,0
0.032407,0.0,0.0,2000,1,medium,0,9,165,0.07272727272727272,0.01818181818181818,0.0,0,0
0.015167,1.0,1.0,28800,1,high,4,11,229,0.30131004366812225,0.004366812227074236,0.0,0,0
0.011173,1.0,-0.125,2900,1,medium,4,9,936,0.004273504273504274,0.002136752136752137,0.0,0,0
0.009901,0.7,0.6,321,0,very_low,4,7,59,0.06779661016949153,0.01694915254237288,0.0847457627118644,0,0
0.006,0.5,0.5,3100,1,medium,5,9,137,0.043795620437956206,0.043795620437956206,0.0,0,0
0.022556,0.0,0.0,141400,1,very_high,0,11,292,0.00684931506849315,0.023972602739726026,0.0,0,0
0.015578,0.0,0.0,2700,1,medium,5,10,162,0.07407407407407407,0.043209876543209874,0.0,0,0
0.039735,0.1875,-0.125,1100,0,medium,2,9,1017,0.0019665683382497543,0.0009832841691248771,0.0,0,0
0.019943,0.0,0.0,3100,1,medium,0,10,1200,0.01,0.011666666666666667,0.0,0,0
0.017308,0.0,0.0,16500,1,high,1,10,318,0.040880503144654086,0.03773584905660377,0.0,0,0
0.009547,0.0,0.0,11100,1,high,5,6,76,0.4605263157894737,0.013157894736842105,0.0,0,0
0.00431,0.0,0.0,1700,1,medium,0,9,485,0.018556701030927835,0.002061855670103093,0.002061855670103093,0,0
0.018092,0.0,0.0,3800,1,medium,1,7,514,0.033073929961089495,0.0,0.021400778210116732,0,0
0.004115,0.0,0.0,1900,1,medium,5,9,1571,0.0038192234245703373,0.001273074474856779,0.0,0,0
0.010395,0.5,0.5,2100,1,medium,4,10,120,0.25,0.375,0.0,0,0
0.01355,0.0,0.0,1000,0,medium,0,10,117,0.18803418803418803,0.08547008547008547,0.0,1,0
0.003527,0.9,0.9,10500,1,high,0,11,3319,0.017475143115396205,0.0018077734257306419,0.00030129557095510696,1,0
0.015291,0.0,0.0,1500,1,medium,0,9,476,0.012605042016806723,0.004201680672268907,0.0,1,0
0.02583,0.0,0.0,761,0,low,0,11,205,0.00975609756097561,0.0,0.004878048780487805,1,0
0.002257,0.125,0.0,4500,1,high,4,10,122,0.13934426229508196,0.00819672131147541,0.00819672131147541,1,0
0.0,0.733333,0.433333,1200,0,medium,0,9,224,0.0,0.10714285714285714,0.004464285714285714,1,0
0.025532,0.27,0.13,882,0,low,0,6,134,0.05223880597014925,0.014925373134328358,0.007462686567164179,1,0
0.021572,0.95,0.0,1900,1,medium,0,7,1430,0.03706293706293706,0.0006993006993006993,0.03566433566433566,1,0
0.017751,0.5,0.5,3100,1,medium,0,8,688,0.029069767441860465,0.01308139534883721,0.00436046511627907,1,0
0.009044,0.5,0.5,1400,0,medium,2,11,307,0.10097719869706841,0.04560260586319218,0.013029315960912053,1,0
0.011895,0.454545,0.136364,610,0,low,5,11,185,0.13513513513513514,0.15675675675675677,0.0,1,0
0.044944,0.575,0.275,5600,1,high,1,14,416,0.014423076923076924,0.004807692307692308,0.0,1,0
0.031792,0.0,-0.00833,713,0,low,5,13,199,0.035175879396984924,0.010050251256281407,0.0,1,0
0.031877,0.0,0.0,487,0,very_low,0,9,915,0.008743169398907104,0.001092896174863388,0.001092896174863388,1,0
0.013825,0.0,0.0,2200,1,medium,1,7,98,0.09183673469387756,0.01020408163265306,0.0,1,0
0.020893,0.5,0.2,685,0,low,2,9,96,0.010416666666666666,0.03125,0.0,1,0
0.013953,0.6,0.2,1300,0,medium,2,9,500,0.02,0.002,0.002,1,0
0.011407,0.333333,0.25,666,0,low,0,9,602,0.013289036544850499,0.0033222591362126247,0.0,1,0
0.015686,0.0,0.0,2400,1,medium,5,12,254,0.04330708661417323,0.13385826771653545,0.003937007874015748,1,0
0.0,0.0,0.0,1100,0,medium,0,10,324,0.009259259259259259,0.030864197530864196,0.0030864197530864196,1,0
0.059259,1.0,-0.625,2200,1,medium,0,7,798,0.007518796992481203,0.020050125313283207,0.0,1,0
0.042373,0.395833,-0.20417,10400,1,high,0,9,376,0.007978723404255319,0.05053191489361702,0.0,1,0
0.00627,0.2,0.2,1400,0,medium,5,10,1018,0.014734774066797643,0.0137524557956778,0.0,1,0
0.022581,0.0,0.0,535,0,low,2,13,413,0.05811138014527845,0.026634382566585957,0.004842615012106538,1,0
0.019062,0.4,0.4,13900,1,high,5,10,270,0.04814814814814815,0.05185185185185185,0.0,1,0
0.008,0.1,-0.3,2000,1,medium,5,11,900,0.0044444444444444444,0.0011111111111111111,0.0,1,0
0.002681,0.477273,0.318182,776,0,low,1,5,118,0.1271186440677966,0.00847457627118644,0.07627118644067797,1,0
0.011111,0.0,0.0,3700,1,medium,0,7,107,0.07476635514018691,0.018691588785046728,0.0,1,0
0.020013,0.0,0.0,6100,1,high,3,11,48,0.2708333333333333,0.20833333333333334,0.0,1,0
0.013917,0.0,0.0,6800,1,high,5,7,215,0.07441860465116279,0.05116279069767442,0.0,1,0
0.005556,0.4,0.8,838,0,low,1,9,306,0.029411764705882353,0.0032679738562091504,0.0,1,0
0.020812,0.944444,0.375,920,0,low,2,11,321,0.04984423676012461,0.0,0.04361370716510903,1,0
0.012846,0.54,0.16,957,0,medium,5,10,238,0.07142857142857142,0.10504201680672269,0.0,1,0
0.0,0.0,0.0,1100,0,medium,0,11,150,0.0,0.006666666666666667,0.0,1,0
0.008902,0.0,0.0,10000,1,high,1,7,251,0.04780876494023904,0.00398406374501992,0.00398406374501992,1,0
0.008969,0.454545,0.136364,5800,1,high,5,6,1495,0.0046822742474916385,0.002006688963210702,0.0,1,0
0.011211,0.5,0.25,1300,0,medium,0,7,187,0.0213903743315508,0.026737967914438502,0.0053475935828877,1,0
0.006757,0.727273,-0.23182,497,0,very_low,2,9,174,0.034482758620689655,0.0,0.05747126436781609,1,0
0.018672,0.0,0.0,382,0,very_low,2,14,141,0.02127659574468085,0.0070921985815602835,0.0,1,0
0.021407,0.0,0.0,784,0,low,0,10,371,0.013477088948787063,0.0026954177897574125,0.0,1,0
0.010363,0.0,0.0,1800,1,medium,5,3,54,0.09259259259259259,0.6666666666666666,0.0,1,0
0.023095,1.0,1.0,1100,0,medium,0,7,309,0.009708737864077669,0.061488673139158574,0.0,1,0
0.021429,0.0,0.0,5800,1,high,0,8,420,0.004761904761904762,0.02142857142857143,0.002380952380952381,1,0
0.0,0.7,0.0,473,0,very_low,0,9,229,0.0,0.0,0.004366812227074236,1,0
0.01875,0.3,-0.15,1400,0,medium,2,12,219,0.0136986301369863,0.0045662100456621,0.0,1,0
0.019634,0.7,0.5,402,0,very_low,0,9,441,0.02947845804988662,0.0022675736961451248,0.0022675736961451248,1,0
0.016667,0.0,0.0,861,0,low,0,7,311,0.06752411575562701,0.003215434083601286,0.006430868167202572,1,0
0.0,0.0,0.0,743,0,low,0,11,244,0.05327868852459016,0.040983606557377046,0.0,1,0
0.032634,0.35,-0.025,789,0,low,3,7,95,0.10526315789473684,0.010526315789473684,0.0,1,0
0.016,0.666667,-0.33333,760,0,low,2,7,83,0.08433734939759036,0.012048192771084338,0.0,1,0
0.016461,0.1,0.2,1600,1,medium,0,10,182,0.07142857142857142,0.005494505494505495,0.0,1,0
0.01964,0.0,0.0,1300,0,medium,1,11,126,0.07142857142857142,0.007936507936507936,0.0,1,0
0.016216,0.0,0.0,1700,1,medium,3,8,731,0.015047879616963064,0.0027359781121751026,0.0,1,0
0.00692,0.0,0.0,905,0,low,1,9,481,0.014553014553014554,0.002079002079002079,0.0,1,0
0.011364,0.0,0.0,1900,1,medium,1,7,114,0.05263157894736842,0.008771929824561403,0.0,1,0
0.02259,0.0,0.0,561,0,low,0,8,342,0.049707602339181284,0.0029239766081871343,0.0,1,0
0.016701,0.9,0.6,1600,1,medium,1,8,247,0.016194331983805668,0.004048582995951417,0.0,1,0
0.019157,0.333333,0.366667,1900,1,medium,0,7,482,0.026970954356846474,0.002074688796680498,0.0,1,0
0.014493,0.0,0.0,3100,1,medium,0,5,584,0.00684931506849315,0.0,0.003424657534246575,1,0
0.014286,0.0,0.0,1500,1,medium,5,13,373,0.00804289544235925,0.0,0.005361930294906166,1,0
0.022059,0.0,0.0,1000,0,medium,1,10,177,0.03389830508474576,0.005649717514124294,0.0,1,0
0.00813,0.0,0.0,145500,1,very_high,0,9,453,0.002207505518763797,0.0,0.002207505518763797,1,0
0.015686,0.0,0.0,605,0,low,1,9,645,0.007751937984496124,0.0031007751937984496,0.0,1,0
0.008547,0.0,0.0,1200,0,medium,2,10,416,0.026442307692307692,0.019230769230769232,0.0,1,0
0.014184,0.0,0.0,5500,1,high,2,10,994,0.006036217303822937,0.0,0.002012072434607646,1,0
0.018676,0.0,0.0,1200,0,medium,5,11,150,0.10666666666666667,0.07333333333333333,0.0,1,0
0.004348,0.0,0.0,2000,1,medium,5,9,139,0.02877697841726619,0.007194244604316547,0.0,1,0
0.012407,0.0,0.0,1100,0,medium,5,8,249,0.04417670682730924,0.01606425702811245,0.0,1,0
0.009202,0.05,-0.075,2700,1,medium,2,12,76,0.10526315789473684,0.11842105263157894,0.013157894736842105,1,0
0.031153,0.0,0.0,693,0,low,2,8,228,0.20614035087719298,0.013157894736842105,0.0,1,0
0.021647,0.0,0.0,1100,0,medium,0,9,331,0.01812688821752266,0.08157099697885196,0.0,2,0
0.020134,0.0,-0.05,970,0,medium,0,10,115,0.05217391304347826,0.008695652173913044,0.0,2,0
0.038235,0.0,0.0,900,0,low,2,5,279,0.017921146953405017,0.0035842293906810036,0.0,2,0
0.009934,0.0,0.0,766,0,low,0,9,202,0.034653465346534656,0.0,0.0049504950495049506,2,0
0.009198,0.0,0.0,6200,1,high,1,9,379,0.026385224274406333,0.002638522427440633,0.0,2,0
0.01227,0.0,0.0,2600,1,medium,4,11,294,0.023809523809523808,0.02040816326530612,0.0,2,0
0.015713,0.0,0.0,1400,0,medium,5,12,199,0.09547738693467336,0.010050251256281407,0.005025125628140704,2,0
0.012712,0.15,-0.06667,756,0,low,0,10,1193,0.005029337803855826,0.0,0.0,2,0
0.033149,0.1875,-0.125,1200,0,medium,2,11,569,0.007029876977152899,0.0,0.0035149384885764497,2,0
0.012552,0.2,0.05,850,0,low,0,7,311,0.028938906752411574,0.003215434083601286,0.0,2,0
0.019868,0.1,0.15,7300,1,high,5,9,237,0.04219409282700422,0.029535864978902954,0.008438818565400843,2,0
0.018692,0.0,0.0,1400,0,medium,5,6,640,0.0078125,0.003125,0.0,2,0
0.021622,0.5,0.5,892,0,low,1,11,454,0.011013215859030838,0.0022026431718061676,0.0,2,0
0.012862,0.0,0.0,566,0,low,1,9,805,0.0037267080745341614,0.0012422360248447205,0.0,2,0
0.0,1.0,0.5,2000,1,medium,2,12,231,0.0,0.0,0.004329004329004329,2,0
0.026201,0.45,0.35,1400,0,medium,0,10,149,0.013422818791946308,0.0,0.0,2,0
0.013413,0.0,0.0,3100,1,medium,5,10,230,0.09565217391304348,0.11739130434782609,0.0,2,0
0.014742,0.441667,0.208333,845,0,low,0,8,72,0.1527777777777778,0.013888888888888888,0.0,2,0
0.019034,0.1,0.0,5200,1,high,5,6,299,0.046822742474916385,0.09364548494983277,0.006688963210702341,2,0
0.009191,0.0,0.0,2400,1,medium,1,10,162,0.043209876543209874,0.012345679012345678,0.0,2,0
0.017287,0.7,0.3,1100,0,medium,2,6,280,0.03214285714285714,0.18214285714285713,0.0035714285714285713,2,0
0.0,0.0,0.0,965,0,medium,0,8,146,0.06164383561643835,0.00684931506849315,0.00684931506849315,2,0
0.030279,0.35,-0.1,27400,1,high,0,6,190,0.7894736842105263,0.0,0.005263157894736842,2,0
0.028658,0.192593,-0.1037,3200,1,medium,1,8,685,0.027737226277372264,0.00145985401459854,0.014598540145985401,2,0
0.009217,0.45,0.3,5000,1,high,0,10,809,0.018541409147095178,0.014833127317676144,0.0,2,0
0.013245,0.0,0.0,711,0,low,0,7,750,0.018666666666666668,0.0013333333333333333,0.0,2,0
0.02381,0.0,0.0,1500,1,medium,0,10,524,0.02099236641221374,0.0057251908396946565,0.0,2,0
0.016157,1.0,1.0,746,0,low,2,10,179,0.05027932960893855,0.0446927374301676,0.0111731843575419,2,0
0.008368,0.454545,0.136364,2500,1,medium,5,9,206,0.03398058252427184,0.009708737864077669,0.0,2,0
0.03139,0.7,-0.2,4300,1,high,1,9,139,0.1223021582733813,0.10071942446043165,0.007194244604316547,2,0
0.003086,0.0,0.0,729,0,low,1,8,189,0.05291005291005291,0.005291005291005291,0.0,2,0
0.018196,0.0,0.0,13700,1,high,4,7,300,0.05,0.013333333333333334,0.0,2,0
0.017363,0.0,0.0,1300,0,medium,2,10,404,0.01485148514851485,0.12871287128712872,0.0,2,0
0.01782,0.0,0.0,1400,0,medium,5,10,418,0.04066985645933014,0.0645933014354067,0.0,2,0
0.0375,1.0,-0.5,3300,1,medium,0,10,1813,0.0011031439602868175,0.005515719801434087,0.0,2,0
0.0,0.15,-0.16667,1300,0,medium,0,8,452,0.0,0.028761061946902654,0.0,2,0
0.022082,0.0,0.3,1700,1,medium,5,10,119,0.06722689075630252,0.0,0.0,2,0
0.020225,0.0,0.0,1500,1,medium,3,9,264,0.03787878787878788,0.003787878787878788,0.0,2,0
0.008,0.0,0.0,1600,1,medium,0,7,1218,0.0090311986863711,0.0008210180623973727,0.0,2,0
0.017682,0.0,0.0,1500,1,medium,5,10,271,0.02952029520295203,0.0,0.0,2,0
0.019048,0.333333,0.25,2300,1,medium,2,7,324,0.012345679012345678,0.0,0.006172839506172839,2,0
0.004831,0.0,0.0,825,0,low,5,14,109,0.045871559633027525,0.009174311926605505,0.0,2,0
0.008798,0.0,0.0,925,0,low,0,11,280,0.02142857142857143,0.0035714285714285713,0.0035714285714285713,2,0
0.023515,0.0,0.0,6500,1,high,0,7,289,0.09688581314878893,0.03806228373702422,0.0034602076124567475,2,0
0.021429,0.0,0.0,1200,0,medium,5,6,339,0.029498525073746312,0.0029498525073746312,0.0,2,0
0.040936,0.2,0.2,1300,0,medium,0,10,505,0.005940594059405941,0.0019801980198019802,0.0,2,0
0.01958,0.0,0.0,11200,1,high,0,9,495,0.014141414141414142,0.00202020202020202,0.0,2,0
0.028117,0.6,-0.43333,992,0,medium,0,10,184,0.03260869565217391,0.06521739130434782,0.010869565217391304,2,0
0.022767,0.35,0.2,1400,0,medium,0,10,178,0.06179775280898876,0.011235955056179775,0.0,2,0
0.0,0.677273,0.268182,1100,0,medium,0,9,289,0.0,0.03460207612456748,0.0,2,0
0.017544,0.3,0.2,783,0,low,2,9,300,0.006666666666666667,0.0033333333333333335,0.0,2,0
0.01256,0.633333,0.304167,927,0,low,3,8,352,0.07670454545454546,0.014204545454545454,0.0,2,0
0.010676,0.733333,0.433333,744,0,low,1,9,296,0.033783783783783786,0.006756756756756757,0.0033783783783783786,2,0
0.024967,1.0,1.0,2000,1,medium,1,6,643,0.02332814930015552,0.0,0.017107309486780714,2,0
0.015538,0.3,0.2,962,0,medium,5,10,277,0.06859205776173286,0.09747292418772563,0.0,2,0
0.011416,0.5,0.0,1000,0,medium,0,14,570,0.02456140350877193,0.0017543859649122807,0.0,2,0
0.013333,0.233333,0.033333,1400,0,medium,0,10,183,0.06557377049180328,0.0,0.01092896174863388,2,0
0.024499,0.0,0.0,594,0,low,0,9,300,0.016666666666666666,0.0033333333333333335,0.0033333333333333335,2,0
0.019342,0.0,0.0,890,0,low,0,6,1029,0.008746355685131196,0.0009718172983479105,0.0,2,0
0.05386,0.0,0.0,865,0,low,2,12,236,0.01694915254237288,0.00423728813559322,0.029661016949152543,2,0
0.002247,0.0,0.0,2300,1,medium,0,7,260,0.03076923076923077,0.007692307692307693,0.0,2,0
0.026969,0.0,0.0,1100,0,medium,1,10,256,0.0390625,0.0078125,0.0,2,0
0.014184,0.0,0.0,895,0,low,1,10,420,0.023809523809523808,0.002380952380952381,0.0,2,0
0.008511,1.0,0.5,16800,1,high,0,10,338,0.03254437869822485,0.026627218934911243,0.0,2,0
0.014118,0.0,0.0,770,0,low,1,8,405,0.01728395061728395,0.0024691358024691358,0.0,2,0
0.021277,0.0,0.0,2200,1,medium,5,9,527,0.03415559772296015,0.06072106261859583,0.0,2,0
0.004808,0.283333,0.266667,1900,1,medium,1,8,528,0.022727272727272728,0.001893939393939394,0.0,2,0
0.029289,0.0,0.0,3100,1,medium,2,10,452,0.030973451327433628,0.017699115044247787,0.0,2,0
0.039157,0.783333,0.466667,1600,1,medium,5,10,845,0.002366863905325444,0.0,0.001183431952662722,2,0
0.014656,0.0,0.0,1000,0,medium,0,12,270,0.04814814814814815,0.003703703703703704,0.0,2,0
0.022378,1.0,0.0,489,0,very_low,0,8,195,0.035897435897435895,0.010256410256410256,0.005128205128205128,2,0
0.019084,0.333333,0.316667,1100,0,medium,0,9,410,0.07560975609756097,0.07317073170731707,0.0024390243902439024,2,0
0.012019,0.333333,0.25,1200,0,medium,5,10,264,0.041666666666666664,0.08712121212121213,0.003787878787878788,3,0
0.011628,1.0,-0.75,1600,1,medium,0,8,361,0.027700831024930747,0.00554016620498615,0.002770083102493075,3,0
0.031795,0.65,-0.2,1700,1,medium,0,8,33,0.30303030303030304,0.06060606060606061,0.0,3,0
0.016055,0.275,0.016667,830,0,low,2,8,305,0.003278688524590164,0.006557377049180328,0.0,3,0
0.010345,1.0,0.0,1000,0,medium,0,9,59,0.2033898305084746,0.3220338983050847,0.0,3,0
0.013348,0.75,0.8,1300,0,medium,0,7,811,0.007398273736128237,0.025893958076448828,0.0,3,0
0.014996,0.0,0.0,1200,0,medium,0,11,661,0.059001512859304085,0.01664145234493192,0.0,3,0
0.030769,0.451299,0.113636,3300,1,medium,3,11,95,0.031578947368421054,0.021052631578947368,0.0,3,0
0.00641,0.0,0.0,1500,1,medium,5,12,181,0.011049723756906077,0.016574585635359115,0.0,3,0
0.007569,0.0,0.0,8100,1,high,4,9,590,0.010169491525423728,0.005084745762711864,0.0,3,0
0.018145,0.5,0.5,1200,0,medium,5,9,902,0.0033259423503325942,0.011086474501108648,0.0,3,0
0.009772,0.0,0.0,938,0,low,5,11,393,0.017811704834605598,0.007633587786259542,0.002544529262086514,3,0
0.015461,0.0,0.0,655,0,low,1,8,242,0.05785123966942149,0.11570247933884298,0.008264462809917356,3,0
0.015817,0.575,0.15,2600,1,medium,0,15,202,0.009900990099009901,0.0049504950495049506,0.0,3,0
0.009736,0.35,0.125,5400,1,high,1,13,931,0.004296455424274973,0.0010741138560687433,0.0,3,0
0.002899,0.0,0.0,1800,1,medium,5,9,308,0.022727272727272728,0.006493506493506494,0.0,3,0
0.041475,0.2,-0.1,3400,1,medium,5,8,441,0.018140589569160998,0.0022675736961451248,0.0,3,0
0.024677,0.5125,-0.25,1600,1,medium,5,9,1146,0.012216404886561954,0.0008726003490401396,0.0,3,0
0.016266,0.454545,0.136364,2400,1,medium,5,9,211,0.0947867298578199,0.014218009478672985,0.0,3,0
0.011924,0.0,0.0,5300,1,high,0,12,287,0.020905923344947737,0.006968641114982578,0.0,3,0
0.034939,0.625,0.25,2300,1,medium,2,14,956,0.005230125523012552,0.0010460251046025104,0.0,3,0
0.023256,0.333333,0.25,3900,1,medium,0,9,556,0.0035971223021582736,0.0,0.0017985611510791368,3,0
0.023301,0.0,0.0,12400,1,high,0,8,682,0.01906158357771261,0.001466275659824047,0.0,3,0
0.046437,0.166667,0.125,840,0,low,2,8,327,0.01834862385321101,0.0030581039755351682,0.0764525993883792,3,0
0.019377,0.0,0.0,602,0,low,2,10,204,0.029411764705882353,0.24509803921568626,0.004901960784313725,3,0
0.015244,0.0,0.0,6500,1,high,0,11,772,0.04404145077720207,0.04015544041450777,0.0,3,0
0.014723,0.454545,0.136364,4500,1,high,3,6,1400,0.005,0.0007142857142857143,0.0007142857142857143,3,0
0.022576,0.551515,0.045455,4500,1,high,5,11,1163,0.0008598452278589854,0.021496130696474634,0.0,3,0
0.030641,0.0,0.0,8900,1,high,0,13,1028,0.008754863813229572,0.0019455252918287938,0.0,3,0
0.020408,0.44697,-0.15758,17100,1,high,2,11,117,0.26495726495726496,0.23076923076923078,0.017094017094017096,3,0
0.018223,1.0,-0.25,7400,1,high,0,9,934,0.019271948608137045,0.0010706638115631692,0.0,3,0
0.004785,0.5,0.5,741,0,low,2,10,399,0.012531328320802004,0.002506265664160401,0.0,3,0
0.020075,0.0,0.0,1500,1,medium,0,11,160,0.15625,0.05,0.0,3,0
0.01581,0.5,0.5,985,0,medium,2,5,106,0.08490566037735849,0.009433962264150943,0.11320754716981132,3,0
0.008299,1.0,0.0,12000,1,high,0,10,834,0.039568345323741004,0.023980815347721823,0.01079136690647482,3,0
0.01387,0.1,0.05,3400,1,medium,1,11,119,0.11764705882352941,0.04201680672268908,0.008403361344537815,3,0
0.024213,0.0,0.0,1400,0,medium,5,11,241,0.016597510373443983,0.008298755186721992,0.004149377593360996,3,0
0.022222,0.0,0.0,901,0,low,0,11,176,0.03409090909090909,0.011363636363636364,0.005681818181818182,3,0
0.028571,0.0,0.0,780,0,low,0,10,846,0.004728132387706856,0.0,0.0,3,0
0.018767,0.0,0.0,3100,1,medium,0,7,159,0.08176100628930817,0.0880503144654088,0.006289308176100629,3,0
0.045249,0.7,-0.4,1500,1,medium,3,9,2131,0.002346316283435007,0.0018770530267480056,0.0,3,0
0.002532,0.5,0.136364,3200,1,medium,0,9,213,0.018779342723004695,0.004694835680751174,0.004694835680751174,3,0
0.021472,0.0,0.0,1100,0,medium,3,9,126,0.0873015873015873,0.007936507936507936,0.0,3,0
0.021626,1.0,-0.5,1100,0,medium,0,10,1424,0.014044943820224719,0.0028089887640449437,0.0014044943820224719,3,0
0.014481,0.0,0.0,28200,1,high,2,9,388,0.1134020618556701,0.015463917525773196,0.0,3,0
0.01085,0.388889,0.069444,1800,1,medium,5,8,174,0.13793103448275862,0.05747126436781609,0.0,3,0
0.01108,0.9,0.1,702,0,low,0,10,125,0.192,0.144,0.032,3,0
0.00565,0.616667,0.425,873,0,low,2,6,127,0.015748031496062992,0.0,0.007874015748031496,3,0
0.009828,0.5625,0.25,2600,1,medium,5,8,587,0.0068143100511073255,0.0,0.0034071550255536627,3,0
0.013043,0.0,0.0,851,0,low,2,11,372,0.010752688172043012,0.0,0.005376344086021506,3,0
0.010204,0.0,0.0,3100,1,medium,5,10,627,0.009569377990430622,0.019138755980861243,0.0,3,0
0.0,0.0,0.0,5800,1,high,0,8,1141,0.0,0.018404907975460124,0.0,3,0
0.01087,0.2,0.2,2500,1,medium,0,7,1265,0.013438735177865613,0.0023715415019762848,0.0,3,0
0.021505,0.0,0.0,1300,0,medium,1,12,97,0.061855670103092786,0.020618556701030927,0.0,3,0
0.01194,0.0,0.0,1100,0,medium,5,9,206,0.019417475728155338,0.009708737864077669,0.0,3,0
0.045685,0.6,-0.6,4400,1,high,2,13,141,0.02127659574468085,0.0,0.014184397163120567,3,0
0.020388,0.833333,0.433333,1900,1,medium,1,7,778,0.008997429305912597,0.0012853470437017994,0.0,3,0
0.023301,0.333333,0.25,949,0,low,1,12,206,0.024271844660194174,0.009708737864077669,0.0,3,0
